step time_fs KE_kcal_mol PE_kcal_mol TE_kcal_mol T_K
845 845.000000 23.4263690769 76.5230182981 99.9493873750 491.191938
846 846.000000 23.3830125835 76.5722123730 99.9552249565 490.282862
847 847.000000 23.3322556366 76.6293328182 99.9615884549 489.218617
848 848.000000 23.3508341945 76.6068239892 99.9576581837 489.608162
849 849.000000 23.3921741219 76.5578923128 99.9500664346 490.474956
850 850.000000 23.3658130504 76.5853749687 99.9511880191 489.922231
851 851.000000 23.2892614957 76.6694432382 99.9587047340 488.317138
852 852.000000 23.2616050080 76.6992297377 99.9608347458 487.737251
853 853.000000 23.3114048731 76.6429216942 99.9543265673 488.781429
854 854.000000 23.3535637698 76.5954448073 99.9490085771 489.665394
855 855.000000 23.3184264824 76.6351306946 99.9535571770 488.928654
856 856.000000 23.2601854730 76.7006464870 99.9608319600 487.707487
857 857.000000 23.2666219202 76.6919094830 99.9585314031 487.842443
858 858.000000 23.3106212247 76.6399041286 99.9505253533 488.764997
859 859.000000 23.2964667300 76.6535350847 99.9500018147 488.468213
860 860.000000 23.2207962513 76.7364958852 99.9572921365 486.881594
861 861.000000 23.1795127735 76.7813261225 99.9608388960 486.015984
862 862.000000 23.2197567097 76.7355040978 99.9552608075 486.859797
863 863.000000 23.2686375854 76.6802882304 99.9489258158 487.884706
864 864.000000 23.2435935952 76.7084017341 99.9519953293 487.359597
865 865.000000 23.1806894579 76.7791406101 99.9598300680 486.040656
866 866.000000 23.1745631613 76.7847007574 99.9592639187 485.912203
867 867.000000 23.2188534579 76.7323606624 99.9512141203 486.840859
868 868.000000 23.2171443475 76.7319077843 99.9490521318 486.805023
869 869.000000 23.1454182420 76.8103813687 99.9557996107 485.301107
870 870.000000 23.0923307888 76.8682852059 99.9606159947 484.187997
871 871.000000 23.1216013442 76.8345888317 99.9561901759 484.801727
872 872.000000 23.1754616898 76.7736605976 99.9491222875 485.931043
873 873.000000 23.1619787339 76.7886152963 99.9505940302 485.648339
874 874.000000 23.0974984438 76.8611194710 99.9586179148 484.296350
875 875.000000 23.0790570839 76.8807506943 99.9598077782 483.909681
876 876.000000 23.1213476998 76.8307403042 99.9520880040 484.796408
877 877.000000 23.1318293802 76.8165381311 99.9483675113 485.016183
878 878.000000 23.0669650882 76.8873099799 99.9542750681 483.656142
879 879.000000 23.0044058136 76.9557581060 99.9601639196 482.344432
880 880.000000 23.0218015484 76.9352622724 99.9570638208 482.709176
881 881.000000 23.0787890271 76.8707810966 99.9495701237 483.904060
882 882.000000 23.0779327840 76.8714660876 99.9493988716 483.886107
883 883.000000 23.0151562091 76.9420827867 99.9572389957 482.569840
884 884.000000 22.9853707252 76.9747526440 99.9601233692 481.945314
885 885.000000 23.0236272272 76.9294661326 99.9530933598 482.747456
886 886.000000 23.0456430431 76.9023222332 99.9479652763 483.209073
887 887.000000 22.9903672175 76.9624000000 99.9527672175 482.050078
888 888.000000 22.9211433297 77.0383448398 99.9594881696 480.598627
889 889.000000 22.9263553580 77.0314781718 99.9578335297 480.707910
890 890.000000 22.9846247696 76.9656067650 99.9502315346 481.929673
891 891.000000 22.9970622778 76.9513823671 99.9484446449 482.190456
892 892.000000 22.9393623524 77.0163804535 99.9557428059 480.980634
893 893.000000 22.8999266465 77.0602539848 99.9601806313 480.153767
894 894.000000 22.9325092340 77.0216600537 99.9541692877 480.836942
895 895.000000 22.9650766627 76.9827735791 99.9478502418 481.519799
896 896.000000 22.9218574798 77.0294661780 99.9513236578 480.613601
897 897.000000 22.8491743392 77.1094269186 99.9586012578 479.089619
898 898.000000 22.8425160485 77.1159385948 99.9584546433 478.950011
899 899.000000 22.9003153280 77.0507447024 99.9510600304 480.161917
900 900.000000 22.9263004189 77.0214534193 99.9477538382 480.706758
901 901.000000 22.8770034135 77.0771788598 99.9541822733 479.673124
902 902.000000 22.8302629857 77.1296970492 99.9599600349 478.693095
903 903.000000 22.8560051752 77.0992445248 99.9552497000 479.232844
904 904.000000 22.8978600161 77.0501537301 99.9480137462 480.110435
905 905.000000 22.8688025195 77.0811863765 99.9499888961 479.501172
906 906.000000 22.7961282203 77.1613938664 99.9575220868 477.977375
907 907.000000 22.7785011951 77.1803858250 99.9588870201 477.607781
908 908.000000 22.8342104352 77.1177914835 99.9520019188 478.775863
909 909.000000 22.8735398644 77.0737957523 99.9473356167 479.600503
910 910.000000 22.8357400228 77.1168710811 99.9526111039 478.807935
911 911.000000 22.7845420124 77.1749113005 99.9594533129 477.734442
912 912.000000 22.8027577661 77.1535081561 99.9562659222 478.116380
913 913.000000 22.8523578482 77.0960754566 99.9484333048 479.156369
914 914.000000 22.8390586074 77.1097438638 99.9488024712 478.877517
915 915.000000 22.7699253753 77.1863500178 99.9562753932 477.427968
916 916.000000 22.7427144826 77.2163817226 99.9590962052 476.857424
917 917.000000 22.7948311437 77.1581671455 99.9529982892 477.950179
918 918.000000 22.8467696225 77.1004159614 99.9471855839 479.039198
919 919.000000 22.8231037088 77.1279776097 99.9510813185 478.542983
920 920.000000 22.7705736401 77.1880903723 99.9586640124 477.441560
921 921.000000 22.7809933478 77.1761565791 99.9571499268 477.660035
922 922.000000 22.8364853785 77.1125878368 99.9490732153 478.823563
923 923.000000 22.8398570669 77.1079404001 99.9477974670 478.894259
924 924.000000 22.7776108712 77.1772805433 99.9548914145 477.589113
925 925.000000 22.7425174028 77.2165375440 99.9590549469 476.853292
926 926.000000 22.7895960982 77.1643915438 99.9539876420 477.840413
927 927.000000 22.8527833699 77.0945032188 99.9472865887 479.165291
928 928.000000 22.8451869149 77.1044543921 99.9496413070 479.006013
929 929.000000 22.7944556797 77.1631522765 99.9576079562 477.942306
930 930.000000 22.7971092843 77.1607289175 99.9578382018 477.997946
931 931.000000 22.8562792923 77.0936070504 99.9498863428 479.238592
932 932.000000 22.8763740263 77.0706256258 99.9469996521 479.659928
933 933.000000 22.8239039567 77.1295019087 99.9534058654 478.559763
934 934.000000 22.7827460585 77.1759990386 99.9587450970 477.696785
935 935.000000 22.8233207302 77.1315884320 99.9549091621 478.547534
936 936.000000 22.8956921093 77.0519185334 99.9476106427 480.064979
937 937.000000 22.9051775955 77.0431569908 99.9483345863 480.263866
938 938.000000 22.8591022074 77.0972113799 99.9563135873 479.297781
939 939.000000 22.8541872736 77.1040887629 99.9582760365 479.194727
940 940.000000 22.9144323246 77.0363847165 99.9508170411 480.457914
941 941.000000 22.9503096387 76.9961176325 99.9464272712 481.210171
942 942.000000 22.9098066566 77.0420534445 99.9518601011 480.360926
943 943.000000 22.8643339552 77.0938257323 99.9581596875 479.407478
944 944.000000 22.8968662439 77.0588401142 99.9557063581 480.089598
945 945.000000 22.9756316290 76.9724900589 99.9481216879 481.741110
946 946.000000 23.0021409166 76.9450582419 99.9471991585 482.296943
947 947.000000 22.9630749639 76.9917469777 99.9548219417 481.477828
948 948.000000 22.9508587412 77.0075629681 99.9584217094 481.221685
949 949.000000 23.0092252415 76.9425795787 99.9518048202 482.445483
950 950.000000 23.0589160434 76.8871751735 99.9460912169 483.487374
951 951.000000 23.0317158017 76.9185852680 99.9503010697 482.917053
952 952.000000 22.9834889179 76.9738157807 99.9573046987 481.905857
953 953.000000 23.0063876987 76.9499428102 99.9563305090 482.385987
954 954.000000 23.0881117365 76.8606669087 99.9487786453 484.099534
955 955.000000 23.1304896653 76.8157774183 99.9462670836 484.988092
956 956.000000 23.1001531338 76.8530326659 99.9531857997 484.352012
957 957.000000 23.0809499308 76.8772999234 99.9582498542 483.949369
958 958.000000 23.1342718366 76.8185162730 99.9527881096 485.067395
959 959.000000 23.1948742754 76.7511208389 99.9459951143 486.338076
960 960.000000 23.1814221464 76.7673583723 99.9487805187 486.056018
961 961.000000 23.1317897367 76.8244101800 99.9561999167 485.015352
962 962.000000 23.1435261848 76.8132170842 99.9567432691 485.261435
963 963.000000 23.2243282805 76.7252097924 99.9495380729 486.955652
964 964.000000 23.2804372209 76.6651265771 99.9455637979 488.132115
965 965.000000 23.2599073386 76.6915602582 99.9514675969 487.701655
966 966.000000 23.2341439955 76.7236093375 99.9577533330 487.161463
967 967.000000 23.2792825303 76.6744249540 99.9537074843 488.107904
968 968.000000 23.3471910738 76.5989438524 99.9461349262 489.531775
969 969.000000 23.3471325598 76.6002204910 99.9473530509 489.530548
970 970.000000 23.2973035506 76.6575748860 99.9548784366 488.485759
971 971.000000 23.2966102738 76.6603077081 99.9569179819 488.471223
972 972.000000 23.3724658179 76.5778901488 99.9503559667 490.061723
973 973.000000 23.4394221039 76.5056848116 99.9451069155 491.465627
974 974.000000 23.4292287483 76.5205072222 99.9497359705 491.251898
975 975.000000 23.3975747857 76.5593684981 99.9569432838 490.588195
976 976.000000 23.4317245189 76.5227834891 99.9545080079 491.304228
977 977.000000 23.5029558402 76.4435421600 99.9464980002 492.797770
978 978.000000 23.5153195504 76.4307534539 99.9460730044 493.057006
979 979.000000 23.4664946999 76.4868900519 99.9533847518 492.033271
980 980.000000 23.4526056874 76.5042339661 99.9568396535 491.742054
981 981.000000 23.5196991947 76.4314894384 99.9511886331 493.148836
982 982.000000 23.5941824841 76.3507221247 99.9449046088 494.710563
983 983.000000 23.5944644306 76.3535968100 99.9480612406 494.716474
984 984.000000 23.5579804480 76.3978670165 99.9558474645 493.951497
985 985.000000 23.5789856349 76.3761551024 99.9551407372 494.391923
986 986.000000 23.6495447740 76.2975170843 99.9470618583 495.871370
987 987.000000 23.6729681327 76.2720224005 99.9449905331 496.362499
988 988.000000 23.6264821676 76.3252895973 99.9517717648 495.387806
989 989.000000 23.5993607090 76.3571432160 99.9565039250 494.819137
990 990.000000 23.6544344712 76.2975584591 99.9519929303 495.973895
991 991.000000 23.7330157600 76.2119382125 99.9449539726 497.621547
992 992.000000 23.7436916929 76.2028187494 99.9465104423 497.845394
993 993.000000 23.7039519788 76.2505553853 99.9545073641 497.012152
994 994.000000 23.7105822063 76.2449814952 99.9555637014 497.151172
995 995.000000 23.7768182993 76.1709749471 99.9477932464 498.539976
996 996.000000 23.8097743812 76.1343731237 99.9441475049 499.230982
997 997.000000 23.7672117056 76.1828855505 99.9500972560 498.338549
998 998.000000 23.7277277394 76.2281878198 99.9559155592 497.510670
999 999.000000 23.7683854415 76.1843408854 99.9527263268 498.363160
1000 1000.000000 23.8478358182 76.0974040334 99.9452398516 500.029034
