step time_fs KE_kcal_mol PE_kcal_mol TE_kcal_mol T_K
845 845.000000 9.5758450031 62.1396896798 71.7155346829 200.781344
846 846.000000 9.7068539532 62.0079229908 71.7147769439 203.528272
847 847.000000 9.8603455626 61.8529416999 71.7132872625 206.746604
848 848.000000 10.0146777342 61.6975931539 71.7122708880 209.982561
849 849.000000 10.1539844045 61.5586187517 71.7126031562 212.903471
850 850.000000 10.2806700387 61.4331746006 71.7138446393 215.559749
851 851.000000 10.4098066672 61.3046344694 71.7144411365 218.267419
852 852.000000 10.5492823943 61.1641060022 71.7133883965 221.191874
853 853.000000 10.6874025331 61.0240527063 71.7114552394 224.087905
854 854.000000 10.8030381535 60.9072558137 71.7102939672 226.512492
855 855.000000 10.8870162875 60.8236450157 71.7106613032 228.273302
856 856.000000 10.9517666221 60.7601340329 71.7119006551 229.630954
857 857.000000 11.0214444238 60.6913479905 71.7127924143 231.091922
858 858.000000 11.1134228136 60.5991114755 71.7125342891 233.020477
859 859.000000 11.2256720678 60.4855271094 71.7111991771 235.374061
860 860.000000 11.3377489090 60.3719524840 71.7097013930 237.724030
861 861.000000 11.4247764764 60.2844560774 71.7092325537 239.548779
862 862.000000 11.4752312203 60.2349673435 71.7101985638 240.606688
863 863.000000 11.4974455810 60.2141034038 71.7115489848 241.072467
864 864.000000 11.5067745334 60.2049212954 71.7116958288 241.268071
865 865.000000 11.5060181188 60.2043398201 71.7103579388 241.252211
866 866.000000 11.4821169014 60.2268219646 71.7089388660 240.751063
867 867.000000 11.4236116774 60.2852602154 71.7088718928 239.524356
868 868.000000 11.3382596121 60.3718800321 71.7101396442 237.734738
869 869.000000 11.2514516016 60.4600617967 71.7115133983 235.914593
870 870.000000 11.1877739583 60.5239755382 71.7117494965 234.579433
871 871.000000 11.1523344622 60.5582065594 71.7105410215 233.836356
872 872.000000 11.1264851633 60.5823286022 71.7088137655 233.294361
873 873.000000 11.0822750197 60.6258977467 71.7081727665 232.367386
874 874.000000 11.0062072554 60.7032250308 71.7094322862 230.772437
875 875.000000 10.9110609392 60.8003418856 71.7114028248 228.777458
876 876.000000 10.8207702742 60.8911275440 71.7118978182 226.884290
877 877.000000 10.7427500258 60.9676209440 71.7103709698 225.248402
878 878.000000 10.6609112992 61.0477275077 71.7086388068 223.532450
879 879.000000 10.5582884506 61.1502984309 71.7085868815 221.380708
880 880.000000 10.4408619302 61.2692319342 71.7100938643 218.918570
881 881.000000 10.3352359620 61.3762518026 71.7114877646 216.703859
882 882.000000 10.2646791428 61.4466312477 71.7113103905 215.224460
883 883.000000 10.2278616776 61.4816918033 71.7095534810 214.452491
884 884.000000 10.1991509087 61.5085921265 71.7077430352 213.850498
885 885.000000 10.1513553894 61.5563612807 71.7077166701 212.848347
886 886.000000 10.0818058479 61.6278052323 71.7096110803 211.390068
887 887.000000 10.0141679827 61.6970927178 71.7112607005 209.971873
888 888.000000 9.9701482833 61.7404598799 71.7106081632 209.048890
889 889.000000 9.9431623310 61.7652146915 71.7083770225 208.483063
890 890.000000 9.9073545793 61.7997516202 71.7071061995 207.732265
891 891.000000 9.8501348870 61.8578514325 71.7079863195 206.532512
892 892.000000 9.7879967111 61.9218065242 71.7098032352 205.229631
893 893.000000 9.7499143588 61.9606567849 71.7105711437 204.431140
894 894.000000 9.7489093603 61.9605215661 71.7094309264 204.410068
895 895.000000 9.7694507167 61.9378818170 71.7073325337 204.840768
896 896.000000 9.7815510169 61.9247417211 71.7062927379 205.094481
897 897.000000 9.7696763170 61.9377752170 71.7074515341 204.845498
898 898.000000 9.7482333444 61.9612647501 71.7094980945 204.395893
899 899.000000 9.7439601735 61.9659210900 71.7098812634 204.306296
900 900.000000 9.7629269458 61.9450733731 71.7080003189 204.703981
901 901.000000 9.7828066833 61.9231869181 71.7059936013 205.120809
902 902.000000 9.7802406565 61.9257111182 71.7059517747 205.067006
903 903.000000 9.7584347453 61.9491705800 71.7076053253 204.609791
904 904.000000 9.7438874807 61.9651687490 71.7090562297 204.304771
905 905.000000 9.7597453232 61.9490751757 71.7088204990 204.637270
906 906.000000 9.8039928067 61.9030381525 71.7070309592 205.565029
907 907.000000 9.8513034956 61.8539991246 71.7053026202 206.557015
908 908.000000 9.8765952556 61.8287686978 71.7053639534 207.087319
909 909.000000 9.8793153134 61.8278559149 71.7071712283 207.144352
910 910.000000 9.8826878297 61.8259061934 71.7085940231 207.215065
911 911.000000 9.9057157910 61.8021063974 71.7078221883 207.697903
912 912.000000 9.9398720491 61.7658044295 71.7056764786 208.414074
913 913.000000 9.9594796721 61.7450252217 71.7045048938 208.825196
914 914.000000 9.9521814494 61.7531476522 71.7053291016 208.672171
915 915.000000 9.9328996135 61.7741357252 71.7070353387 208.267880
916 916.000000 9.9287365852 61.7791322161 71.7078688013 208.180591
917 917.000000 9.9536569372 61.7533724682 71.7070294053 208.703108
918 918.000000 9.9964078136 61.7087959357 71.7052037493 209.599487
919 919.000000 10.0306346118 61.6733997697 71.7040343815 210.317136
920 920.000000 10.0387833925 61.6659163730 71.7046997655 210.487996
921 921.000000 10.0285590399 61.6779608775 71.7065199174 210.273617
922 922.000000 10.0236697648 61.6837366223 71.7074063871 210.171101
923 923.000000 10.0364426259 61.6698211925 71.7062638183 210.438916
924 924.000000 10.0535985648 61.6507458502 71.7043444151 210.798632
925 925.000000 10.0522447272 61.6513949340 71.7036396612 210.770246
926 926.000000 10.0260555051 61.6785831450 71.7046386501 210.221124
927 927.000000 9.9922438663 61.7139224014 71.7061662677 209.512179
928 928.000000 9.9753223680 61.7314589401 71.7067813082 209.157378
929 929.000000 9.9859705719 61.7199762664 71.7059468384 209.380644
930 930.000000 10.0127712971 61.6915586948 71.7043299919 209.942588
931 931.000000 10.0321490853 61.6711831414 71.7033322267 210.348891
932 932.000000 10.0289176146 61.6750265974 71.7039442119 210.281135
933 933.000000 10.0101920611 61.6954104367 71.7056024978 209.888507
934 934.000000 9.9976461487 61.7088605611 71.7065067098 209.625451
935 935.000000 10.0037656609 61.7018294348 71.7055950957 209.753762
936 936.000000 10.0180582124 61.6857650516 71.7038232640 210.053441
937 937.000000 10.0193644166 61.6836146328 71.7029790494 210.080829
938 938.000000 9.9994170872 61.7042915353 71.7037086225 209.662583
939 939.000000 9.9718131075 61.7333257610 71.7051388685 209.083798
940 940.000000 9.9598982199 61.7460561487 71.7059543686 208.833972
941 941.000000 9.9774354065 61.7280316207 71.7054670272 209.201683
942 942.000000 10.0180754165 61.6859484212 71.7040238378 210.053802
943 943.000000 10.0605856167 61.6422079373 71.7027935540 210.945133
944 944.000000 10.0862369334 61.6166803167 71.7029172501 211.482977
945 945.000000 10.0950613013 61.6092754339 71.7043367352 211.668002
946 946.000000 10.1049597451 61.6005860525 71.7055457977 211.875547
947 947.000000 10.1317622017 61.5733466170 71.7051088187 212.437527
948 948.000000 10.1707427606 61.5326328228 71.7033755834 213.254851
949 949.000000 10.2012536822 61.5008168320 71.7020705142 213.894588
950 950.000000 10.2092457272 61.4930769744 71.7023227016 214.062161
951 951.000000 10.2023522094 61.5013188241 71.7036710335 213.917622
952 952.000000 10.2033933526 61.5013958411 71.7047891936 213.939452
953 953.000000 10.2309994255 61.4736800658 71.7046794913 214.518282
954 954.000000 10.2845291177 61.4188218917 71.7033510094 215.640664
955 955.000000 10.3442322366 61.3576088091 71.7018410457 216.892488
956 956.000000 10.3868389785 61.3146743356 71.7015133142 217.785844
957 957.000000 10.4052232135 61.2975295081 71.7027527217 218.171315
958 958.000000 10.4137407958 61.2904987971 71.7042395929 218.349908
959 959.000000 10.4309220065 61.2732665184 71.7041885249 218.710154
960 960.000000 10.4567242513 61.2457703590 71.7024946103 219.251162
961 961.000000 10.4714290645 61.2294743915 71.7009034559 219.559485
962 962.000000 10.4581193636 61.2428105027 71.7009298663 219.280414
963 963.000000 10.4223888169 61.2799469772 71.7023357941 218.531235
964 964.000000 10.3886687377 61.3150021907 71.7036709285 217.824210
965 965.000000 10.3791233111 61.3245662634 71.7036895745 217.624066
966 966.000000 10.3950109373 61.3072749265 71.7022858638 217.957190
967 967.000000 10.4151886876 61.2854170551 71.7006057427 218.380266
968 968.000000 10.4133554032 61.2868819720 71.7002373751 218.341827
969 969.000000 10.3809941344 61.3206565412 71.7016506756 217.663293
970 970.000000 10.3340298227 61.3693071815 71.7033370043 216.678569
971 971.000000 10.2932573881 61.4100412813 71.7032986694 215.823674
972 972.000000 10.2589647615 61.4425595085 71.7015242700 215.104644
973 973.000000 10.2108250807 61.4892008835 71.7000259643 214.095276
974 974.000000 10.1334639110 61.5668923768 71.7003562878 212.473208
975 975.000000 10.0364766580 61.6655428380 71.7020194960 210.439629
976 976.000000 9.9472583190 61.7560457595 71.7033040785 208.568945
977 977.000000 9.8863635450 61.8166007030 71.7029642479 207.292135
978 978.000000 9.8491968011 61.8520118942 71.7012086952 206.512842
979 979.000000 9.8094756099 61.8901380189 71.6996136288 205.679989
980 980.000000 9.7426484681 61.9572082389 71.6998567070 204.278792
981 981.000000 9.6496095279 62.0522448631 71.7018543910 202.328000
982 982.000000 9.5554101564 62.1480230272 71.7034331836 200.352877
983 983.000000 9.4806746683 62.2220970376 71.7027717059 198.785862
984 984.000000 9.4180582747 62.2826877485 71.7007460232 197.472954
985 985.000000 9.3431594961 62.3566025712 71.6997620673 195.902515
986 986.000000 9.2455624991 62.4552397898 71.7008022888 193.856152
987 987.000000 9.1421735063 62.5604413379 71.7026148442 191.688345
988 988.000000 9.0602736725 62.6430485529 71.7033222254 189.971112
989 989.000000 9.0107984386 62.6913758284 71.7021742671 188.933741
990 990.000000 8.9775647320 62.7225898982 71.7001546302 188.236914
991 991.000000 8.9320243612 62.7672211396 71.6992455008 187.282047
992 992.000000 8.8615835958 62.8389516912 71.7005352870 185.805082
993 993.000000 8.7839229295 62.9187791790 71.7027021084 184.176733
994 994.000000 8.7284651150 62.9747561633 71.7032212783 183.013923
995 995.000000 8.7029221693 62.9985667455 71.7014889148 182.478351
996 996.000000 8.6851882243 63.0144042517 71.6995924761 182.106515
997 997.000000 8.6504031032 63.0491887135 71.6995918168 181.377159
998 998.000000 8.5989366783 63.1023104212 71.7012470995 180.298038
999 999.000000 8.5543333809 63.1483794987 71.7027128796 179.362819
1000 1000.000000 8.5380044323 63.1645284671 71.7025328994 179.020442
